id,title,authors,date,link,sentence_no,text
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,41,The weight this jobs report carries from month to month can go some way to reviving the notion that the Fed could taper later this year.
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,42,"And the big revision to February suggests we could even see a revision to first quarter growth."""
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,43,"TOM PORCELLI, CHIEF U.S. ECONOMIST, RBC CAPITAL MARKETS, NEW YORK: ""Looking at the headlines alone it is a positive report, however, taking it all in aggregate it is much more mixed."
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,44,"""A couple of things drive this home, namely average weekly earnings are down and aggregate hours."
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,45,"Those are more forward looking metrics and how it will unfold in the fourth quarter that is not encouraging."""
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,46,"MARKET REACTION: STOCKS: U.S. stock index futures shot up on Friday after data showed U.S. employment rose more than expected in April, pushing the unemployment rate down to 7.5 percent, which could help ease concerns of a sharp slowdown in the economy."
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,47,"S&P 500 futures SPc1 rose 8.5 points and were above fair value, a formula that evaluates pricing by taking into account interest rates, dividends and time to expiration of the contract."
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,48,Dow Jones industrial average futures DJc1 added 79 points and Nasdaq 100 futures NDc1 rose 17 points.
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,49,BONDS: U.S. bond prices fell along with German Bund futures.
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,50,"The benchmark 10-year Treasury note, down 1/32 before the report, was down 19/32 afterwards."
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,51,Its yield rose to 1.70 percent from 1.63 percent late on Thursday.
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,52,"FOREX: The dollar rose as high as 99.18 yen, compared with 97.95 yen before the data."
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,53,"It was last at 99.14 yen, up 1.3 percent on the day."
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,54,"The euro was 0.1 percent lower on the day at $1.3059, compared with $1.3118 before the release of the data."
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,55,GRAPHIC: U.S. nonfarm payrolls: link.reuters.com/ram54t (Americas Economics and Markets Desk; +1-646 223-6300)
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,0,"WASHINGTON  (Reuters) - Employment rose at a faster pace than expected in April and hiring was much stronger than previously thought in the prior two months, a sign of resilience that should help the economy absorb the blow from belt-tightening in Washington."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,1,"Nonfarm payrolls rose by 165,000 jobs last month and the unemployment rate fell to 7.5 percent, the lowest level since December 2008, the Labor Department said on Friday."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,2,"The job counts for February and March were revised up by a net 114,000."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,3,"""This bolsters the case that the U.S. economy will be able to survive the combined headwinds of sequestration and a deepening recession in Europe,"" said Scott Anderson, chief economist at Bank of the West in San Francisco."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,4,"Investors on Wall Street cheered the data, which beat economists' expectations for a 145,000 jobs gain and a steady 7.6 percent reading on the unemployment rate."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,5,"U.S. stocks rallied, with the Standard & Poor's 500 index and the Dow Jones industrial average closing at record highs."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,6,"The dollar vaulted to a one-week high against the yen, while Treasury debt prices tumbled."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,7,"Payrolls rose by 138,000 jobs in March, 50,000 more than previously reported, and job growth for February was revised up by 64,000 to 332,000, the largest increase since May 2010."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,8,"But the gains last month were far below the 206,000 jobs per month average of the first quarter, the latest evidence the economy is cooling, even if not as quickly as earlier feared."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,9,"Indeed, the data provided a number of signs of a loss of momentum."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,10,Construction employment fell for the first time since May and manufacturing payrolls were flat.
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,11,The length of the average workweek pulled off a nine-month high and a gauge of the overall work effort fell.
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,12,"Economists pin the slowdown largely on higher taxes that took hold at the start of the year and $85 billion in federal government spending cuts, known as the sequester, that went into effect at the beginning of March."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,13,"Economies overseas have also weakened, cutting into U.S. export growth."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,14,"While the U.S. economy grew at a 2.5 percent annual pace in the first quarter, data on construction spending, retail sales and trade suggested it ended the period with less speed."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,15,"Further, factory data for April imply the economy braked further at the start of the second quarter, a thesis supported by a report on Friday that showed the pace of growth in the services sector in April was the slowest in nine months."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,16,"""We are probably going into a second-quarter soft patch, but it's not something that's going to derail the recovery,"" said Julia Coronado, chief North American economist at BNP Paribas in New York."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,17,"FED STILL IN PLAY The 0.1 percentage point drop in the jobless rate reflected a gain in employment, rather than people leaving the workforce."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,18,"Indeed, more Americans entered the workforce than in any month since October."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,19,The labor force participation rate - the share of working-age Americans who have a job or are looking for one - held steady at a 34-year low of 63.3 percent.
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,20,"While the pace of hiring was stronger than expected in April, it remained below the roughly 300,000 jobs a month that economists say are needed over a sustained period to put a significant dent in unemployment."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,21,"While the jobless rate has dropped 0.4 percentage point since January, employment is still 2.57 million jobs below where it stood in December 2007."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,22,"At April's job growth pace, it would take about 16 months to make up that lost ground."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,23,"About 21.9 million people are either unemployed, working only part-time although wanting full-time work, or want a job but have given up the search."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,24,"Economists said the data did not appear strong enough to dissuade officials at the Federal Reserve from pressing forward with their bond-buying stimulus, given the immense slack still in the labor market."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,25,"It did, however, dampen budding speculation the U.S. central bank might step up its purchases."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,26,"""It probably cools any expectations that the Fed is going to increase the asset purchases, especially with the unemployment rate declining,"" said Raymond Stone, chief economist at Stone & McCarthy Research Associates in Princeton, New Jersey."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,27,"A Reuters survey of economists at financial institutions that deal directly with the Fed found 11 of these so-called primary dealers expect the U.S. central bank to continue asset purchases into 2014, while just four saw the program ending this year."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,28,"GOVERNMENT JOB CUTS WEIGH All the job gains last month were in the private sector, which added 176,000 new positions."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,29,"Gains were led by a rebound in retail employment, which had dropped in March after eight straight months of increases."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,30,"Retail payrolls rose 29,300."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,31,"Temporary help, a harbinger of future hiring, increased by the most since February."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,32,It has now risen for seven straight months.
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,33,"""That tells me payroll growth is going to continue to be on a decent pace,"" said Stone."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,34,"In a surprise, the construction sector shed 6,000 workers after 10 straight months of gains."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,35,Increases in residential construction were offset by declines in jobs for nonresidential builders and other construction workers.
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,36,"Government payrolls dropped 11,000 after falling 16,000 in March."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,37,"Most of the job losses last month came from the federal government, with big declines at the U.S. Postal Service, which is downsizing."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,38,Average hourly earnings rose 0.2 percent.
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,39,"But with average hours worked by private workers slipping to 34.4 hours from 34.6 hours, weekly earnings actually fell."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,40,"""The decline in income coupled with a low saving rate does not bode well for consumers,"" said Michelle Meyer, a senior economist at Bank of America Merrill Lynch in New York."
USBRE9410LX20130504,Job market resilience eases growth concerns,cia Mutikani,"Sat May 4, 2013 3:39am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-jobless-idUSBRE9410LX20130504,41,"(Reporting by Lucia Mutikani; Editing by  Tim Ahmann ,  Neil Stempleman  and Dan Grebler)"
USBRE9420LP20130504,White House says jobs report shows economy continuing to recover,,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-krueger-idUSBRE9420LP20130504,0,"WASHINGTON  (Reuters) - Friday's strong jobs report shows the U.S. economy is continuing to recover, but it would grow faster if Congress approved job-creation programs, said Alan Krueger, a top economic advisor to President Barack Obama."
USBRE9420LP20130504,White House says jobs report shows economy continuing to recover,,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-krueger-idUSBRE9420LP20130504,1,"""It is critical that we remain focused on pursuing policies to speed job creation and expand the middle class, as we continue to dig our way out of the deep hole that was caused by the severe recession that began in December 2007,"" Krueger, chairman of the Council of Economic Advisers, said in a statement."
USBRE9420LP20130504,White House says jobs report shows economy continuing to recover,,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-krueger-idUSBRE9420LP20130504,2,(Reporting by  Roberta Rampton ; Editing by  Vicki Allen )
USBRE9420S720130504,Fed's Lacker says April jobs report was strong,,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-fed-lacker-jobs-idUSBRE9420S720130504,0,"WASHINGTON  (Reuters) - Jeffrey Lacker, the president of the Federal Reserve Bank of Richmond, said on Friday that he viewed the U.S. jobs report for April as strong after government data showed 165,000 new jobs were created last month."
USBRE9420S720130504,Fed's Lacker says April jobs report was strong,,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-fed-lacker-jobs-idUSBRE9420S720130504,1,"Noting the U.S. job creation had averaged 200,000 a month over the last six months, the arch-hawk Lacker also said there was no question the outlook for the U.S. labor market had improved substantially, echoing the language the Fed has said it would use to decide when to taper or end its bond purchases."
USBRE9420S720130504,Fed's Lacker says April jobs report was strong,,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-fed-lacker-jobs-idUSBRE9420S720130504,2,"Lacker opposes the bond buying, which the Fed voted on Wednesday to maintain at a $85 billion monthly pace."
USBRE9420S720130504,Fed's Lacker says April jobs report was strong,,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-fed-lacker-jobs-idUSBRE9420S720130504,3,(Reporting by  Alister Bull )
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,0,"NEW YORK  (Reuters) - With Friday's payrolls report serving as a springboard to lift Wall Street stock indexes to fresh all-time highs, investors are left to contemplate whether the gains will fizzle or if the upward momentum will continue."
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,1,"Investors cheered the jobs report on Friday, which showed employment rose at a faster than anticipated pace an April and hiring in the prior two months was much stronger than previously thought."
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,2,"The report eased investor concerns after a raft of soft data, particularly in the manufacturing sector, and sent the S&P 500 hurtling past what was viewed as its final resistance level of 1,600 to a fresh all-time closing high of 1,614.42."
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,3,"With little in the way of economic data on tap next week and earnings season moving into the home stretch, there appears to be little that could derail a move higher."
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,4,"""That's the $64,000 question - without a micro or macro focus, what do we shift our attention to?"""
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,5,"said Art Hogan, managing director of Lazard Capital Markets in New York."
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,6,"""I would argue in a lack of critical information this market has found a path of least resistance to the upside."""
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,7,"The economic calendar for next week is extremely light, with consumer credit and wholesale inventories for March among the few notables."
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,8,"Earnings season continues its wind down, with Walt Disney Co ( DIS.N ) the only Dow component scheduled to report for the week."
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,9,Its results could also provide a glimpse into the health of consumer spending.
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,10,"Other notable S&P 500 companies expected to post earnings include Tyson Foods Inc ( TSN.N ), Dean Foods Co ( DF.N ), Electronic Arts Inc ( EA.O ), Whole Foods Market ( WFM.O ), Nvidia Corp ( NVDA.O ) and Priceline.com ( PCLN.O )."
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,11,"Corporate earnings have improved from earlier market expectations, with the expected earnings growth now at 5.2 percent, up from 1.5 percent at the start of earnings season."
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,12,"According to Thomson Reuters data through Friday, of the 404 companies in the benchmark 500 index that have reported earnings, 68.3 percent have topped analyst expectations, above the 63 percent average since 1994 and the 67 percent average for the past four quarters."
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,13,"But revenue remains disappointing, with only 46.3 percent of S&P 500 companies topping Wall Street expectations, well below the 62 percent beat rate since 2002 and shy of the 52 percent average for the past four quarters."
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,14,"With the S&P easily breezing past what was seen as its final resistance point of 1,600, the index is now in uncharted waters for investors to try and predict when a pullback may occur or gains may slow. """
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,15,"(The S&P 500) broke through that 1,600 resistance level like it wasn't even there based on the payrolls report,"" said Paul Mendelsohn, chief investment strategist at Windham Financial Services in Charlotte, Vermont."
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,16,"""Generally you don't want to fight a 52-week high, you definitely don't want to fight an all-time high."""
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,17,"For the week, the Dow rose 1.8 percent, the S&P 500 gained 2 percent, and the Nasdaq advanced 3 percent."
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,18,"With the gains on Friday, the S&P 500 put together its first consecutive weekly advances since a seven-week run that ended in mid-March, a possible sign of a further move higher."
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,19,Markets now head into the traditionally weaker summer months.
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,20,The index has fallen in May for the past three years.
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,21,"""The key now is, you want to see the bulls continue to push higher, you don't want to see the slip back,"" said Ryan Detrick, senior technical strategist at Schaeffer's Investment Research in Cincinnati, Ohio."
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,22,"""The ultimate contrarian would say a lot of that very well could be priced in, the thing most people aren't expecting is a continued rally in the normally weak summer months."
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,23,"By the same token, the lofty levels for equities could make them ripe for a pullback, with investors resuming the battle between booking profits and buying dips."
USBRE9420XH20130504,Wall Street Week Ahead: Few roadblocks to equities' climb after new high,uck Mikolajczak,"Sat May 4, 2013 3:40am EDT",http://www.reuters.com/article/2013/05/04/us-usa-stocks-weekahead-idUSBRE9420XH20130504,24,That battle caused the index to alternate between weekly gains and losses throughout the latter portion of March and most of April.
