Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,SentenceNo,Text
570,B000G6RYNE,AG7EF0SVBQOUX,"WriterGirl ""WriterGirl""",2,2,5,1323388800,My favorite flavor,2,The box is packed inside another box but still some bags end up as crumbs.
570,B000G6RYNE,AG7EF0SVBQOUX,"WriterGirl ""WriterGirl""",2,2,5,1323388800,My favorite flavor,3,Most of the bags survived in tact.
571,B000G6RYNE,A1FAHUMEJO9S1K,superjoe,2,2,5,1317772800,So much flavor your farts will smell like sweet onions,0,These chips taste awesome.
571,B000G6RYNE,A1FAHUMEJO9S1K,superjoe,2,2,5,1317772800,So much flavor your farts will smell like sweet onions,1,"And unlike most other flavored chips, they actually make sure that plenty of the flavory salty goodness gets on each individual chip."
571,B000G6RYNE,A1FAHUMEJO9S1K,superjoe,2,2,5,1317772800,So much flavor your farts will smell like sweet onions,2,Just don't pass gas near any pretty ladies after consumption.
571,B000G6RYNE,A1FAHUMEJO9S1K,superjoe,2,2,5,1317772800,So much flavor your farts will smell like sweet onions,3,They'll totally know it was you.
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,0,"With Kettle Chips, you really have to be careful."
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,1,Some of their flavors are nauseating.
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,2,"With that said, they DO make fantastic plain chips."
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,3,"Thick cuts of potato, fried to a dark golden brown."
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,4,They are crunchy and lightly salted with sea salt.
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,5,I can't recommend these chips enough.
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,6,You won't regret it.
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,7,<br /><br />Some people say they are burnt but they aren't.
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,8,"From their website: ""Take a quick look and you'll see an immediate difference: Kettle Brand® Potato Chips are a beautiful tawny gold."
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,9,"During cooking, the natural sugars of our select potatoes caramelize, creating chips from light gold to a deep amber."
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,10,"The results are flavors as deep and rich as the colors, and an artisanal display in every bag""<br /><br />Some have also said that these chips are oily, which is true."
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,11,"But they explain that on their website: ""At Kettle Foods we exclusively use expeller pressed high monounsaturated sunflower and/or safflower oil to make Kettle Brand®  products."
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,12,Both of these oils are naturally free of trans fatty acids and are not hydrogenated in any way.
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,13,"We have taken the extra step of sending our products to independent third party labs to test for the presence of trans fats and results indicate we are ""trans fat free"" meaning none were detected."
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,14,"You will see zero trans fats listed on our packaging."""
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,15,That oiliness is natural and happens when quality oil is being used.
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,16,<br /><br />You will not find chips with such a natural potato flavor.
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,17,I'm also a fan of their unsalted potato chips.
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,18,"For those of us watching our salt intake, the unsalted chips is the best you can get."
572,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,19,Period.
573,B000G6RYNE,AWM1SL1PYY3A3,Joseph Orellano,2,2,5,1240272000,Awesome and delicious!,0,These are among the best chips I have ever eaten!
573,B000G6RYNE,AWM1SL1PYY3A3,Joseph Orellano,2,2,5,1240272000,Awesome and delicious!,1,"I first came upon them when I visited a CostPlus World Market store in Opelika, AL, in the Tiger Town Mall, in 2007."
573,B000G6RYNE,AWM1SL1PYY3A3,Joseph Orellano,2,2,5,1240272000,Awesome and delicious!,2,"I wasn't a big fan of dijon-flavored anything, but I decided to give these chips a try."
573,B000G6RYNE,AWM1SL1PYY3A3,Joseph Orellano,2,2,5,1240272000,Awesome and delicious!,3,I was hooked.
573,B000G6RYNE,AWM1SL1PYY3A3,Joseph Orellano,2,2,5,1240272000,Awesome and delicious!,4,I probably ended up buying over a dozen bags within just a few months' time.
573,B000G6RYNE,AWM1SL1PYY3A3,Joseph Orellano,2,2,5,1240272000,Awesome and delicious!,5,I searched all over my part of Alabama (the northwestern part of the state) and could not find them.
573,B000G6RYNE,AWM1SL1PYY3A3,Joseph Orellano,2,2,5,1240272000,Awesome and delicious!,6,"I later tried to find them at the World Market in Hoover, at the Patton Creek Shopping Center, and they did not carry this flavor."
573,B000G6RYNE,AWM1SL1PYY3A3,Joseph Orellano,2,2,5,1240272000,Awesome and delicious!,7,"However, when I learned that they were available on Amazon.com, and also available for PRIME Shipping - I bought them as soon as I read ""Kettle Chips Honey Dijon, 9-Ounce Bags (Pack of 12)!"""
573,B000G6RYNE,AWM1SL1PYY3A3,Joseph Orellano,2,2,5,1240272000,Awesome and delicious!,8,"<br /><br />You get a pretty big box, filled with 12 bags of these delicious morsels."
573,B000G6RYNE,AWM1SL1PYY3A3,Joseph Orellano,2,2,5,1240272000,Awesome and delicious!,9,"They last quite a while, but I will re-order, very, very soon!"
573,B000G6RYNE,AWM1SL1PYY3A3,Joseph Orellano,2,2,5,1240272000,Awesome and delicious!,10,"I suggest you buy them, in this bulk form, and enjoy them - you won't be disappointed!"
573,B000G6RYNE,AWM1SL1PYY3A3,Joseph Orellano,2,2,5,1240272000,Awesome and delicious!,11,They go great with hamburgers and hot dogs - so they're perfect for spring and this coming summer's outdoor activities and cook-outs!
573,B000G6RYNE,AWM1SL1PYY3A3,Joseph Orellano,2,2,5,1240272000,Awesome and delicious!,12,"<br /><br />Take my word for it, these chips are a hidden gem lost in the world of snack foods!"
573,B000G6RYNE,AWM1SL1PYY3A3,Joseph Orellano,2,2,5,1240272000,Awesome and delicious!,13,"Buy some today, and fall in love like me!"
574,B000G6RYNE,AW11YEHZRZ4D1,The Swatster,2,2,5,1238284800,The only thing I have ever been addicted too...these chips!,0,I have never been addicted to anything in my life...until I tasted these chips.
574,B000G6RYNE,AW11YEHZRZ4D1,The Swatster,2,2,5,1238284800,The only thing I have ever been addicted too...these chips!,1,I have tried other brands of the sea salt and vinegar flavor and they are just not the same.
574,B000G6RYNE,AW11YEHZRZ4D1,The Swatster,2,2,5,1238284800,The only thing I have ever been addicted too...these chips!,2,You've got to stick with this blue bag of chips!
575,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,2,2,5,1231718400,"One bite and you'll become a ""chippoisseur""",0,"I'm addicted to salty and tangy flavors, so when I opened my first bag of Sea Salt & Vinegar Kettle Brand chips I knew I had a perfect complement to my vegetable trays of cucumber, carrot, celery and cherry tomatoes."
575,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,2,2,5,1231718400,"One bite and you'll become a ""chippoisseur""",1,Skip the dip; balance the tangy chips by alternating bites of raw vegetable.
575,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,2,2,5,1231718400,"One bite and you'll become a ""chippoisseur""",2,"<br /><br />As an Oregonian, I'm proud to share these delectable snacks with friends, especially those living outside our state and who haven't experienced gourmet chips."
575,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,2,2,5,1231718400,"One bite and you'll become a ""chippoisseur""",3,I tell them Kettle Brand does for potato chips what microbrews did for beer.
575,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,2,2,5,1231718400,"One bite and you'll become a ""chippoisseur""",4,"<br /><br />Kettle Brand potato chips are unmistakable--a light gold color, rich flavor and amazing crunch."
575,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,2,2,5,1231718400,"One bite and you'll become a ""chippoisseur""",5,Kettle Brand chips are also a healthier snacking option than the major chip brands.
575,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,2,2,5,1231718400,"One bite and you'll become a ""chippoisseur""",6,"Kettle Brand chips don't have trans fats, MSG or artificial flavors and colorings."
575,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,2,2,5,1231718400,"One bite and you'll become a ""chippoisseur""",7,The company also has a line of organic potato chips and all of their products are certified Kosher.
575,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,2,2,5,1231718400,"One bite and you'll become a ""chippoisseur""",8,"<br /><br />I also recommend <a href=""http://www.amazon.com/gp/product/B000G6MBV4"">Kettle Chips Honey Dijon</a> and <a href=""http://www.amazon.com/gp/product/B000G6Q4GM"">Kettle Chips Spicy Thai</a>."
575,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,2,2,5,1231718400,"One bite and you'll become a ""chippoisseur""",9,"<br /><br />Annette Solomon, a reporter for the Salem Statesman Journal recently noted that a glass of wine goes nicely with these chips."
575,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,2,2,5,1231718400,"One bite and you'll become a ""chippoisseur""",10,"Solomon wrote, ""...you could be missing out on a wonderful pairing."
575,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,2,2,5,1231718400,"One bite and you'll become a ""chippoisseur""",11,"These chips are spicy, so you would want to select a semi-sweet white wine."
575,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,2,2,5,1231718400,"One bite and you'll become a ""chippoisseur""",12,"Also, a moderate amount of acid will subdue the strong flavors of ginger, lime, garlic and cilantro without over-powering them."
575,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,2,2,5,1231718400,"One bite and you'll become a ""chippoisseur""",13,"Classically, a German-style Riesling fits these parameters perfectly."""
576,B000G6RYNE,AX7K82LNPVATT,Mar-12,2,2,5,1222992000,Good chips,0,I bought these when on sale through Amazon.
576,B000G6RYNE,AX7K82LNPVATT,Mar-12,2,2,5,1222992000,Good chips,1,Nice crispy thick chips.
576,B000G6RYNE,AX7K82LNPVATT,Mar-12,2,2,5,1222992000,Good chips,2,Definitely a great buy if you can catch them on sale.
577,B000G6RYNE,A2VQWV1HMW99AS,What's4dinner?,4,5,1,1317686400,what happened? the recipe has changed,0,"For those of you who, like me, had to order the Kettle Spicy Thai chips from Amazon because they are so hard to find locally, you will probably be aggrieved to know that the recipe has changed."
577,B000G6RYNE,A2VQWV1HMW99AS,What's4dinner?,4,5,1,1317686400,what happened? the recipe has changed,1,They are just like regular potatoe chips.
577,B000G6RYNE,A2VQWV1HMW99AS,What's4dinner?,4,5,1,1317686400,what happened? the recipe has changed,2,"I paid for them but now my husband gets to eat them because he didn't like the spicy thai, but these are fine for him."
577,B000G6RYNE,A2VQWV1HMW99AS,What's4dinner?,4,5,1,1317686400,what happened? the recipe has changed,3,<br /><br />Yuck!!!
578,B000G6RYNE,A1Q7A78VSQ5GQ4,"Nice Lady ""a reasonable person""",4,5,5,1249344000,"YUM! If you want a snack, have something REALLY good!",0,I've found a new taste treat.
578,B000G6RYNE,A1Q7A78VSQ5GQ4,"Nice Lady ""a reasonable person""",4,5,5,1249344000,"YUM! If you want a snack, have something REALLY good!",1,"I'm not a big one for potato chips, so I am sure I've come late to discover these."
578,B000G6RYNE,A1Q7A78VSQ5GQ4,"Nice Lady ""a reasonable person""",4,5,5,1249344000,"YUM! If you want a snack, have something REALLY good!",2,I think they are really good.
578,B000G6RYNE,A1Q7A78VSQ5GQ4,"Nice Lady ""a reasonable person""",4,5,5,1249344000,"YUM! If you want a snack, have something REALLY good!",3,"The processing & ingredients list is actually pretty good-no trans fats, etc."
578,B000G6RYNE,A1Q7A78VSQ5GQ4,"Nice Lady ""a reasonable person""",4,5,5,1249344000,"YUM! If you want a snack, have something REALLY good!",4,"So, if you want an indulgence, these are A+ !"
578,B000G6RYNE,A1Q7A78VSQ5GQ4,"Nice Lady ""a reasonable person""",4,5,5,1249344000,"YUM! If you want a snack, have something REALLY good!",5,They are thicker & more tasty than the mass produced potato chips we've all come to know.
578,B000G6RYNE,A1Q7A78VSQ5GQ4,"Nice Lady ""a reasonable person""",4,5,5,1249344000,"YUM! If you want a snack, have something REALLY good!",6,They are much more flavorful.
578,B000G6RYNE,A1Q7A78VSQ5GQ4,"Nice Lady ""a reasonable person""",4,5,5,1249344000,"YUM! If you want a snack, have something REALLY good!",7,Never had a honey-dijon potato chip before.
578,B000G6RYNE,A1Q7A78VSQ5GQ4,"Nice Lady ""a reasonable person""",4,5,5,1249344000,"YUM! If you want a snack, have something REALLY good!",8,"Incredibly good & a flavorful combination of sweet, tangy, salty."
578,B000G6RYNE,A1Q7A78VSQ5GQ4,"Nice Lady ""a reasonable person""",4,5,5,1249344000,"YUM! If you want a snack, have something REALLY good!",9,Also not overly hot or spicy.
578,B000G6RYNE,A1Q7A78VSQ5GQ4,"Nice Lady ""a reasonable person""",4,5,5,1249344000,"YUM! If you want a snack, have something REALLY good!",10,Excellent!
578,B000G6RYNE,A1Q7A78VSQ5GQ4,"Nice Lady ""a reasonable person""",4,5,5,1249344000,"YUM! If you want a snack, have something REALLY good!",11,"<br /><br />If you want a snack, have something REALLY good."
578,B000G6RYNE,A1Q7A78VSQ5GQ4,"Nice Lady ""a reasonable person""",4,5,5,1249344000,"YUM! If you want a snack, have something REALLY good!",12,It's got to be worth the calories-and these are!
579,B000G6RYNE,AV51MFS5XJXFP,candy lady,1,1,5,1349740800,a good buy,0,This is a real good product.I love these chips and so does my customers can't go wrong wit these the best
580,B000G6RYNE,A20K6K9TZGX7RQ,Yoli,1,1,5,1349222400,Yoli,0,I love these chips and now the whole family is hooked on them.
580,B000G6RYNE,A20K6K9TZGX7RQ,Yoli,1,1,5,1349222400,Yoli,1,These are the only chips I eat
581,B000G6RYNE,A2A8KWCE8RKB9T,David Glazer,1,1,4,1348704000,Good chips,0,I don't know what to say that others have not covered.
581,B000G6RYNE,A2A8KWCE8RKB9T,David Glazer,1,1,4,1348704000,Good chips,1,If you like potato chips you will like these.
581,B000G6RYNE,A2A8KWCE8RKB9T,David Glazer,1,1,4,1348704000,Good chips,2,Get em on sale when you can and limit your intake...if you can...
582,B000G6RYNE,A27GRVH9ZJGXLT,patent_lawyer,1,1,5,1348185600,Awesome,0,If you're looking at this you probably already know you like these chips.
582,B000G6RYNE,A27GRVH9ZJGXLT,patent_lawyer,1,1,5,1348185600,Awesome,1,<br />This is a great deal and I have not had any problems with them going stale.
582,B000G6RYNE,A27GRVH9ZJGXLT,patent_lawyer,1,1,5,1348185600,Awesome,2,<br />The 1oz bags are a great size for a snack and help avoid over-eating.
583,B000G6RYNE,A2E74M662DXAAR,"Randy Hardwick ""randyontheglobe""",1,1,1,1344038400,burns the skin off your lips,0,"While I admit that the oversalted chip is addictive, I really think this one has gone too far."
583,B000G6RYNE,A2E74M662DXAAR,"Randy Hardwick ""randyontheglobe""",1,1,1,1344038400,burns the skin off your lips,1,Skin literally peeled off my lips and inside my mouth after eating these.
583,B000G6RYNE,A2E74M662DXAAR,"Randy Hardwick ""randyontheglobe""",1,1,1,1344038400,burns the skin off your lips,2,I am surprised that they are still on the market.
584,B000G6RYNE,A3JJI4J8XAMK5Y,Mark H. Klemme,1,1,5,1338681600,Great chips with very low sodium,0,"Only 5mg sodium per serving, chips are crisp."
584,B000G6RYNE,A3JJI4J8XAMK5Y,Mark H. Klemme,1,1,5,1338681600,Great chips with very low sodium,1,I sometimes will dip in a low salt ketchup and that adds a bit to the flavor.
585,B000G6RYNE,A1CMTRQCJFV8L3,GLO,1,1,5,1334016000,Kettle Chips,0,"I have found this product, Kettle Chips Unsalted to be fabulous."
585,B000G6RYNE,A1CMTRQCJFV8L3,GLO,1,1,5,1334016000,Kettle Chips,1,I found them by accident on Amazon after hunting all over my local stores.
585,B000G6RYNE,A1CMTRQCJFV8L3,GLO,1,1,5,1334016000,Kettle Chips,2,They are crisp and tasty without all of the salt.
586,B000G6RYNE,A2R9GBWL1CDBN1,Rae K.,1,1,4,1333670400,Spicy Thai,0,"When I saw the Spicy Thai chips, I knew i had to try them."
586,B000G6RYNE,A2R9GBWL1CDBN1,Rae K.,1,1,4,1333670400,Spicy Thai,1,"I love spicy and I love Thai food, so why not?"
586,B000G6RYNE,A2R9GBWL1CDBN1,Rae K.,1,1,4,1333670400,Spicy Thai,2,"First off, these chips are not super spicy."
586,B000G6RYNE,A2R9GBWL1CDBN1,Rae K.,1,1,4,1333670400,Spicy Thai,3,"They actually taste sort of sweet at first, with many degrees of flavor."
586,B000G6RYNE,A2R9GBWL1CDBN1,Rae K.,1,1,4,1333670400,Spicy Thai,4,The spiciness is more of a lingering taste that bites afterwards.
586,B000G6RYNE,A2R9GBWL1CDBN1,Rae K.,1,1,4,1333670400,Spicy Thai,5,"I'd say these are definitely a good, unique chip."
586,B000G6RYNE,A2R9GBWL1CDBN1,Rae K.,1,1,4,1333670400,Spicy Thai,6,"But if you absolutely hate sweet chips, I'd try a different flavor since these are a little sweet."
587,B000G6RYNE,A3PSJEB2O37G8U,Amazon Fan,1,1,5,1328140800,smiles,0,"Smiles... Thank you Lord, for I have found another healthy snack food that is unsalted, and tastes great."
587,B000G6RYNE,A3PSJEB2O37G8U,Amazon Fan,1,1,5,1328140800,smiles,1,I almost gave up on finding a potato chip like this.
587,B000G6RYNE,A3PSJEB2O37G8U,Amazon Fan,1,1,5,1328140800,smiles,2,The only thing i would ask Kettle to change is the texture.
587,B000G6RYNE,A3PSJEB2O37G8U,Amazon Fan,1,1,5,1328140800,smiles,3,"It's slightly hard/crunchy, but not a problem at all."
587,B000G6RYNE,A3PSJEB2O37G8U,Amazon Fan,1,1,5,1328140800,smiles,4,I would just prefer it to be softer.
587,B000G6RYNE,A3PSJEB2O37G8U,Amazon Fan,1,1,5,1328140800,smiles,5,"Kettle if you do make that happen, please keep everything else the same."
587,B000G6RYNE,A3PSJEB2O37G8U,Amazon Fan,1,1,5,1328140800,smiles,6,Thank you.
588,B000G6RYNE,A2OEUROGZDTXUJ,J. Graves,1,1,5,1327968000,My favorite Kettle Chip,0,"These are my favorite, but they aren't for everybody."
588,B000G6RYNE,A2OEUROGZDTXUJ,J. Graves,1,1,5,1327968000,My favorite Kettle Chip,1,"In a way, they sort of taste like Oriental flavor ramen, but with a kick."
588,B000G6RYNE,A2OEUROGZDTXUJ,J. Graves,1,1,5,1327968000,My favorite Kettle Chip,2,"For me, how can one go wrong with the combination of jalapeno and ginger?"
588,B000G6RYNE,A2OEUROGZDTXUJ,J. Graves,1,1,5,1327968000,My favorite Kettle Chip,3,"They are a bit rich, so they aren't for EveryDayForAMonth snacking."
588,B000G6RYNE,A2OEUROGZDTXUJ,J. Graves,1,1,5,1327968000,My favorite Kettle Chip,4,"Because this is a case purchase, I recommend trying out a single bag before buying an entire case."
588,B000G6RYNE,A2OEUROGZDTXUJ,J. Graves,1,1,5,1327968000,My favorite Kettle Chip,5,"The 2oz size seems to be no longer available, which is a shame; I can eat the entire 5oz bag."
589,B000G6RYNE,A2933AO5D7O1T6,C. Blackwell,1,1,5,1327622400,Best salt & vinegar chips out there!,0,Salt & vinegar chips are my favorite flavor so I think I've tried every brand out there.
589,B000G6RYNE,A2933AO5D7O1T6,C. Blackwell,1,1,5,1327622400,Best salt & vinegar chips out there!,1,These are by far the best.
589,B000G6RYNE,A2933AO5D7O1T6,C. Blackwell,1,1,5,1327622400,Best salt & vinegar chips out there!,2,I also like them because the sodium content is not very high like some of the others and they are not excessively greasy.
589,B000G6RYNE,A2933AO5D7O1T6,C. Blackwell,1,1,5,1327622400,Best salt & vinegar chips out there!,3,They seem to have the right balance of the salt and vinegar taste.
590,B000G6RYNE,A2NO1TXXS9T0EE,BruteNStones,1,1,5,1327536000,Amazing Service,0,"Package arrived DOUBLE boxed, wrapped, and the inside box(that holds the goods) perfect not a single dent or rough mark, outstanding packaging."
590,B000G6RYNE,A2NO1TXXS9T0EE,BruteNStones,1,1,5,1327536000,Amazing Service,1,<br /><br />The Product?
590,B000G6RYNE,A2NO1TXXS9T0EE,BruteNStones,1,1,5,1327536000,Amazing Service,2,"<br /><br />These are the best chips on the planet, Salt 'N Vinegar flavor is beyond among the best chips I've ever had."
590,B000G6RYNE,A2NO1TXXS9T0EE,BruteNStones,1,1,5,1327536000,Amazing Service,3,"You might, actually I'm sure you probably won't like it AT FIRST BITE 'IF' you have never had these before."
590,B000G6RYNE,A2NO1TXXS9T0EE,BruteNStones,1,1,5,1327536000,Amazing Service,4,But try it again.
590,B000G6RYNE,A2NO1TXXS9T0EE,BruteNStones,1,1,5,1327536000,Amazing Service,5,"<br /><br />Not to mention, this particular flavor has held up in numerous surveys and comparisons against other manufactures."
591,B000G6RYNE,A2II09GQGWOMTQ,"Brian Nallick ""METALMANMN""",1,1,5,1309478400,Crunchy and spicy.,0,If you love jalapeno chips then Kettle is a must try.
591,B000G6RYNE,A2II09GQGWOMTQ,"Brian Nallick ""METALMANMN""",1,1,5,1309478400,Crunchy and spicy.,1,<br />Nice and cruncy with the kick of jalapeno.
591,B000G6RYNE,A2II09GQGWOMTQ,"Brian Nallick ""METALMANMN""",1,1,5,1309478400,Crunchy and spicy.,2,<br />Delicious.
591,B000G6RYNE,A2II09GQGWOMTQ,"Brian Nallick ""METALMANMN""",1,1,5,1309478400,Crunchy and spicy.,3,<br />Addicting.
591,B000G6RYNE,A2II09GQGWOMTQ,"Brian Nallick ""METALMANMN""",1,1,5,1309478400,Crunchy and spicy.,4,<br />Recommended.
592,B000G6RYNE,AQQLWCMRNDFGI,Steven A. Peterson,1,1,4,1306540800,Pretty tasty and decently spiced. . . .,0,"My son bought a package of the Jalapeno Potato Chips a couple weeks ago, and he and I have become addicted."
592,B000G6RYNE,AQQLWCMRNDFGI,Steven A. Peterson,1,1,4,1306540800,Pretty tasty and decently spiced. . . .,1,"<br /><br />First, Kettle chips appear to be somewhat better in terms of fats etc. than many other chips, as one peruses the dietary information."
592,B000G6RYNE,AQQLWCMRNDFGI,Steven A. Peterson,1,1,4,1306540800,Pretty tasty and decently spiced. . . .,2,"<br /><br />Second, individual chips are nice and crisp and have a good crunch value as you munch away at them."
592,B000G6RYNE,AQQLWCMRNDFGI,Steven A. Peterson,1,1,4,1306540800,Pretty tasty and decently spiced. . . .,3,"<br /><br />Third, the jalapeno has some kick (not overly hot, of course)."
592,B000G6RYNE,AQQLWCMRNDFGI,Steven A. Peterson,1,1,4,1306540800,Pretty tasty and decently spiced. . . .,4,"Too many products labelled as spicy are not, have no kick, and are as bland as can be."
592,B000G6RYNE,AQQLWCMRNDFGI,Steven A. Peterson,1,1,4,1306540800,Pretty tasty and decently spiced. . . .,5,"Here, you do get a slow noticeable burn from the jalapeno."
592,B000G6RYNE,AQQLWCMRNDFGI,Steven A. Peterson,1,1,4,1306540800,Pretty tasty and decently spiced. . . .,6,My preference?
592,B000G6RYNE,AQQLWCMRNDFGI,Steven A. Peterson,1,1,4,1306540800,Pretty tasty and decently spiced. . . .,7,A bit more heat.
592,B000G6RYNE,AQQLWCMRNDFGI,Steven A. Peterson,1,1,4,1306540800,Pretty tasty and decently spiced. . . .,8,But I understand that most consumers would prefer somewhat less than I would.
592,B000G6RYNE,AQQLWCMRNDFGI,Steven A. Peterson,1,1,4,1306540800,Pretty tasty and decently spiced. . . .,9,"Still, decent spicyness."
592,B000G6RYNE,AQQLWCMRNDFGI,Steven A. Peterson,1,1,4,1306540800,Pretty tasty and decently spiced. . . .,10,"<br /><br />All in all, I have been pretty happy with this product, in the few weeks since we first bought it."
592,B000G6RYNE,AQQLWCMRNDFGI,Steven A. Peterson,1,1,4,1306540800,Pretty tasty and decently spiced. . . .,11,I now purchase a package each week in my foray to the local grocery store. . . .
593,B000G6RYNE,A24ZV048V7J0MT,"Murphy ""Goldenmom""",1,1,5,1293408000,Great Tasting Chips,0,"After looking at the pictures someone put on here showing a crushed box, I had to write a review."
593,B000G6RYNE,A24ZV048V7J0MT,"Murphy ""Goldenmom""",1,1,5,1293408000,Great Tasting Chips,1,I have bought these chips numerous times from Amazon Warehouse Deals and each time they came packaged perfectly.
593,B000G6RYNE,A24ZV048V7J0MT,"Murphy ""Goldenmom""",1,1,5,1293408000,Great Tasting Chips,2,There was a sale at the end of the summer and I received a few cases/boxes for just over $10.00.
593,B000G6RYNE,A24ZV048V7J0MT,"Murphy ""Goldenmom""",1,1,5,1293408000,Great Tasting Chips,3,The chips were fresh and very hard to eat just one bag.
593,B000G6RYNE,A24ZV048V7J0MT,"Murphy ""Goldenmom""",1,1,5,1293408000,Great Tasting Chips,4,I hid them in the garage and only remembered them when I went out there; that way I didn't eat them all.
593,B000G6RYNE,A24ZV048V7J0MT,"Murphy ""Goldenmom""",1,1,5,1293408000,Great Tasting Chips,5,"As far as the pictures, if the person contacted Amazon, he made out ok."
593,B000G6RYNE,A24ZV048V7J0MT,"Murphy ""Goldenmom""",1,1,5,1293408000,Great Tasting Chips,6,Amazon is great with handling complaints and this person was given perfect customer service if he called Amazon.
593,B000G6RYNE,A24ZV048V7J0MT,"Murphy ""Goldenmom""",1,1,5,1293408000,Great Tasting Chips,7,"Thanks for a great tasting product, good price and quick shipping."
593,B000G6RYNE,A24ZV048V7J0MT,"Murphy ""Goldenmom""",1,1,5,1293408000,Great Tasting Chips,8,I'll buy these again...soon.
594,B000G6RYNE,A3L5L1NZIKLSJU,"E. Demir ""emiko""",1,1,2,1289433600,"Kettle Chips, Sea Salt",0,There is nothing too good or too bad about these chips.
594,B000G6RYNE,A3L5L1NZIKLSJU,"E. Demir ""emiko""",1,1,2,1289433600,"Kettle Chips, Sea Salt",1,"If you like plain potato chips, you'd like these."
594,B000G6RYNE,A3L5L1NZIKLSJU,"E. Demir ""emiko""",1,1,2,1289433600,"Kettle Chips, Sea Salt",2,"They are thicker than most brands, fresh out of box, very crunchy and not too salty (for me)."
594,B000G6RYNE,A3L5L1NZIKLSJU,"E. Demir ""emiko""",1,1,2,1289433600,"Kettle Chips, Sea Salt",3,"One bag has a lot, I generally cannot finish it by myself."
594,B000G6RYNE,A3L5L1NZIKLSJU,"E. Demir ""emiko""",1,1,2,1289433600,"Kettle Chips, Sea Salt",4,"Part of the reason is that they are too oily (some chips almost look transparent, if you know what I mean)."
594,B000G6RYNE,A3L5L1NZIKLSJU,"E. Demir ""emiko""",1,1,2,1289433600,"Kettle Chips, Sea Salt",5,The taste of oil is a bit too overwhelming for me.
594,B000G6RYNE,A3L5L1NZIKLSJU,"E. Demir ""emiko""",1,1,2,1289433600,"Kettle Chips, Sea Salt",6,"If you are used to more spicy chips you may not like these since they do not have any spice, except salt, as the name says."
594,B000G6RYNE,A3L5L1NZIKLSJU,"E. Demir ""emiko""",1,1,2,1289433600,"Kettle Chips, Sea Salt",7,I don't think I'll buy these again.
